,Assembly accession,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality,orfs,pfam,ko,cog,cazymes,Orfs_anno_pfam%,Orfs_anno_ko%,Orfs_anno_cog%,Orfs_anno_cazymes%,ASM name,Alias,Altitude,Anonymized name,Arrayexpress species,Arrayexpress strain or line,Assembly level,Assembly method,Assembly method resumed,Biomaterial provider,Bioproject accession,Biosample accession,Biosample model,Biosample title,Biotic relationship,Body sample site,Cell shape,Collected by,Collection date,Comment paragraph,Completion date,Contact email,Contact lab,Contigs,Country,Culture collection,Depth,Derived from,Description,Disease,ENA checklist,ENA-first-public,ENA-last-update,Elevation,Env biome,Env broad scale,Env feature,Env local scale,Env material,Env medium,Environment,Environmental sample,Estimated size,Excluded from refseq,FDA cvm ID,Finishing strategy (depth of coverage),First name,Ftp path,GOLD stamp ID,Gbrs paired ASM,Genbank accessions,Gene calling method,Genome name,Genome quality flags,Genome rep,Genome status,Genotype,Geographic location,Geographic location (city),Geographic location (country or region),Gram stain,Habitat,Host,Host age,Host disease,Host disease outcome,Host gender,Host health,Host name,Host resumed,Host scientific name,Host sex,Host taxid,Host tissue sampled,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Identification method,Identified by,Infraspecific name,Investigation type,Isol growth condt,Isolate,Isolation comments,Isolation country,Isolation site,Isolation source,Last name,Latitude,Locus tag prefix,Longitude,MLST,Mapping method and version,Material,Metagenome source,Misc param,Misc param: hmp supersite,Motility,Name,Ncbi taxon ID,Note,Organism,Organism name,Other clinical,Other environmental,Oxygen requirement,Paired ASM comp,Phenotypes,Plasmids,Project name,Project type,Publication,Publication date,Ref biomaterial,Refseq accessions,Refseq category,Refseq cds,Rel to oxygen,Relation to type material,Release type,SRA accession,Salinity,Sample accession,Sample name,Sample type,Seq rel date,Sequencing centers,Sequencing depth,Sequencing method,Sequencing platform,Sequencing platform resumed,Sequencing status,Source mat ID,Species taxid,Specific host,Sporulation,Strain,Strain name alias,Subject ID,Submission model,Submission package,Submitter,Subsrc note,Supplier name,Taxid,Temperature,Temperature optimum,Temperature range,Title,Trophic level,Type material,Type strain,Value,Version status,WGS master,pH,Terrestrial_coordinates,MAG,Origin
1248,GCA_003312915.1,GCA_003312915.1_ASM331291v1_genomic,f__Flavobacteriaceae (UID2817),99.65,0.19,0.0,98.7,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp003312915,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp003312915,1,1,4839571,4839571,0.0,1,4839571,1,4839571,1,4839571,1,4839571,4839571,4839571,1,100.0,0.33875,0.0,High,4117,3275,1614,2674,194,79.54821471945591,39.203303376244826,64.9502064610153,4.712169055137236,ASM331291v1,,,,,,Complete Genome,Pacbio smrt analysis v. v2.3,Pacbio smrt analysis v. v2.3,,PRJNA477904,SAMN09487226,,Microbe sample from Flavobacterium sp. HYN0086,,,,,May-2017,Genome sequencing of Flavobacterium species,2018-07-11T00:00:00Z,hanayincbi@gmail.com,,1.0,,,,,,,,,,,,,,,,,,,,,,,Hana,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/312/915/GCA_003312915.1_ASM331291v1,,GCF_003312915.1,CP030261,,Flavobacterium sp. HYN0086,,Full,Complete,,South Korea,,South Korea,,,,,,,,,,,,,,,,,,,,,,strain=HYN0086,,,,,South Korea,,fresh water,Yi,,,,,,,,,,,Korea University,2249356.0,,Flavobacterium sp. HYN0086,Flavobacterium sp. HYN0086,,,,identical,,,,,,2018-06-26T00:00:00.000,,,,4102.0,,,Major,,,SAMN09487226,HYN86,Whole organism,2018/07/11,Korea University,375.75x,,PacBio,PacBio,,,2249356.0,,,HYN0086,,,"Microbe, viral or environmental",Microbe.1.0,Korea University,,,2249356.0,,,,,,,,,latest,,,,False,Non_marine
1251,GCA_003318185.1,GCA_003318185.1_ASM331818v1_genomic,f__Flavobacteriaceae (UID2845),99.66,1.17,0.0,93.81,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum sp900105985,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum sp900105985,33,49,4062222,4061258,0.024,5,228380,7,198102,14,108978,20,70480,868427,517838,18,97.762,0.29049,0.04062,High,3660,2778,1396,2273,50,75.90163934426229,38.14207650273225,62.10382513661202,1.3661202185792352,ASM331818v1,,,,,,Scaffold,Clc ngs cell v. 10.1.1,Clc ngs cell v. 10.1.1,Otto Cordero,PRJNA478695,SAMN09522131,,Microbe sample from Tenacibaculum sp. E3R01,,,,"Tim Enke, Manoshi Datta, Nate Cermak",Nov-2015,Modular assembly of carbohydrate-degrading microbial communities in the ocean,2018-07-14T00:00:00Z,timenke@MIT.EDU,,33.0,,,,,,,,,,,,,,,,,,,,,,,Tim,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/318/185/GCA_003318185.1_ASM331818v1,,GCF_003318185.1,QOCC01000000,,Tenacibaculum sp. E3R01,,Full,WGS,,"USA: Massachusetts, Nahant, Canoe Beach","Massachusetts, Nahant, Canoe Beach",USA,,,,,,,,,,,,,,,,,,,,,,strain=E3R01,,,,,United States,,Coastal surface sea water,Enke,,,,,,,,,,,Massachusetts Institute of Technology,2267227.0,,Tenacibaculum sp. E3R01,Tenacibaculum sp. E3R01,,,,identical,,,,,,2018-07-03T00:00:00.000,,,,3609.0,,,Major,,,SAMN09522131,E3R01,pure culture,2018/07/14,Massachusetts Institute of Technology,234x,,Illumina HiSeq,Illumina,,,2267227.0,,,E3R01,,,"Microbe, viral or environmental",Microbe.1.0,Massachusetts Institute of Technology,,,2267227.0,,,,,,,,,latest,QOCC00000000.1,,,False,Marine
1252,GCA_003331265.1,GCA_003331265.1_ASM333126v1_genomic,f__Flavobacteriaceae (UID2817),81.19,0.18,0.0,80.28999999999998,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__MAG-121220-bin8 sp003331265,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MAG-121220-bin8,MAG-121220-bin8 sp003331265,43,45,1535296,1535214,0.005,11,41510,12,41510,32,16558,34,16006,140732,100702,9,46.835,0.29557,0.01401,Medium,1429,1238,704,1054,34,86.63400979706087,49.26522043386985,73.75787263820855,2.37928621413576,ASM333126v1,,,,,,Scaffold,Idba_ud v. 1.1.1,Idba_ud v. 1.1.1,,PRJNA352798,SAMN08905475,,Cryomorphaceae MED-G65,,,,,15-Oct-2015,"Composite genome obtained from the individual assembly of several metagenomic collections from the photic zone from the Mediterranean Sea: Med-OCT2015-15m (SAMN05992379), Med-OCT2015-30m (SAMN05992380), Med-OCT2015-45m (SAMN05992381), Med-OCT2015-60m (SAMN05992382), Med-OCT2015-75m (SAMN05992383), Med-OCT2015-90m (SAMN05992384), MedDCM-JUL2012 (SAMN02954012), MedDCM-SEP2013 (SAMN02954150), Med-SEP2014-15m (SAMN07357610), Med-SEP2014-30m (SAMN07357611), MedDCM-SEP2014-60m (SAMN05504280), MedWinter-DEC2013-20m (SAMN07357609), MedWinter-JAN2015-20m (SAMN04874669), MedWinter-JAN2015-80m (SAMN07357612).",2018-07-20T00:00:00Z,,,43.0,,,,,,,,,,,marine biome,,,,,,,TRUE,,derived from metagenome,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/331/265/GCA_003331265.1_ASM333126v1,,,QOPV01000000,,Cryomorphaceae bacterium strain MED-G65,,Full,WGS,,Spain: off the coast of Alicante,off the coast of Alicante,Spain,,,,,,,,,,,,,,,,,,,,,,,,,MED-G65,,Spain,,marine water,,37.35361,,-0.286194,,,,marine metagenome,,,,Evolutionary Genomics Group,1898111.0,"Composite genome obtained from the individual assembly of several metagenomic collections from the photic zone from the Mediterranean Sea: Med-OCT2015-15m (SAMN05992379), Med-OCT2015-30m (SAMN05992380), Med-OCT2015-45m (SAMN05992381), Med-OCT2015-60m (SAMN05992382), Med-OCT2015-75m (SAMN05992383), Med-OCT2015-90m (SAMN05992384), MedDCM-JUL2012 (SAMN02954012), MedDCM-SEP2013 (SAMN02954150), Med-SEP2014-15m (SAMN07357610), Med-SEP2014-30m (SAMN07357611), MedDCM-SEP2014-60m (SAMN05504280), MedWinter-DEC2013-20m (SAMN07357609), MedWinter-JAN2015-20m (SAMN04874669), MedWinter-JAN2015-80m (SAMN07357612).",Cryomorphaceae bacterium,Cryomorphaceae bacterium,,env_biome:marine biome,,,,,,,,2018-04-10T00:00:00.000,,,,1438.0,,,Major,,,SAMN08905475,Cryomorphaceae MED-G65,metagenomic assembly,2018/07/20,Universidad Miguel Hernandez,20x,,Illumina HiSeq,Illumina,,,1898111.0,,,MED-G65,,,"Microbe, viral or environmental",Microbe.1.0,Universidad Miguel Hernandez,,,1898111.0,,,,,,,,,latest,QOPV00000000.1,,Marine,True,Marine
1253,GCA_003331305.1,GCA_003331305.1_ASM333130v1_genomic,s__algicola (UID2846),87.47,0.0,0.0,87.47,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA7446;s__UBA7446 sp002470745,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,UBA7446,UBA7446 sp002470745,19,19,1463002,1463002,0.0,5,125326,5,125326,13,33493,13,33493,178249,178249,10,82.001,0.39784,0.01441,Medium,1366,1203,737,1030,36,88.06734992679355,53.953147877013166,75.40263543191801,2.635431918008785,ASM333130v1,,,,,,Contig,Idba_ud v. 1.1.1,Idba_ud v. 1.1.1,,PRJNA352798,SAMN08905469,,Flavobacteriales MED-G59,,,,,15-Oct-2015,"Composite genome obtained from the individual assembly of several metagenomic collections from the photic zone from the Mediterranean Sea: Med-OCT2015-15m (SAMN05992379), Med-OCT2015-30m (SAMN05992380), Med-OCT2015-45m (SAMN05992381), Med-OCT2015-60m (SAMN05992382), Med-OCT2015-75m (SAMN05992383), Med-OCT2015-90m (SAMN05992384), MedDCM-JUL2012 (SAMN02954012), MedDCM-SEP2013 (SAMN02954150), Med-SEP2014-15m (SAMN07357610), Med-SEP2014-30m (SAMN07357611), MedDCM-SEP2014-60m (SAMN05504280), MedWinter-DEC2013-20m (SAMN07357609), MedWinter-JAN2015-20m (SAMN04874669), MedWinter-JAN2015-80m (SAMN07357612).",2018-07-20T00:00:00Z,,,19.0,,,,,,,,,,,marine biome,,,,,,,TRUE,,derived from metagenome,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/331/305/GCA_003331305.1_ASM333130v1,,,QOQB01000000,,Flavobacteriales bacterium strain MED-G59,,Full,WGS,,Spain: off the coast of Alicante,off the coast of Alicante,Spain,,,,,,,,,,,,,,,,,,,,,,,,,MED-G59,,Spain,,marine water,,37.35361,,-0.286194,,,,marine metagenome,,,,Evolutionary Genomics Group,2021391.0,"Composite genome obtained from the individual assembly of several metagenomic collections from the photic zone from the Mediterranean Sea: Med-OCT2015-15m (SAMN05992379), Med-OCT2015-30m (SAMN05992380), Med-OCT2015-45m (SAMN05992381), Med-OCT2015-60m (SAMN05992382), Med-OCT2015-75m (SAMN05992383), Med-OCT2015-90m (SAMN05992384), MedDCM-JUL2012 (SAMN02954012), MedDCM-SEP2013 (SAMN02954150), Med-SEP2014-15m (SAMN07357610), Med-SEP2014-30m (SAMN07357611), MedDCM-SEP2014-60m (SAMN05504280), MedWinter-DEC2013-20m (SAMN07357609), MedWinter-JAN2015-20m (SAMN04874669), MedWinter-JAN2015-80m (SAMN07357612).",Flavobacteriales bacterium,Flavobacteriales bacterium,,env_biome:marine biome,,,,,,,,2018-04-10T00:00:00.000,,,,1383.0,,,Major,,,SAMN08905469,Flavobacteriales MED-G59,metagenomic assembly,2018/07/20,Universidad Miguel Hernandez,20x,,Illumina HiSeq,Illumina,,,2021391.0,,,MED-G59,,,"Microbe, viral or environmental",Microbe.1.0,Universidad Miguel Hernandez,,,2021391.0,,,,,,,,,latest,QOQB00000000.1,,Marine,True,Marine
1254,GCA_003331865.1,GCA_003331865.1_ASM333186v1_genomic,k__Bacteria (UID2566),61.85,0.0,0.0,61.85,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MAG-121220-bin8;s__MAG-121220-bin8 sp004214185,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MAG-121220-bin8,MAG-121220-bin8 sp004214185,38,38,833108,833108,0.0,9,25177,9,25177,31,12259,31,12259,128772,128772,2,24.205,0.29299000000000003,0.0133,Low,776,695,413,600,18,89.56185567010309,53.22164948453607,77.31958762886599,2.31958762886598,ASM333186v1,,,,,,Contig,Idba_ud v. 1.1.1,Idba_ud v. 1.1.1,,PRJNA352798,SAMN08905473,,Cryomorphaceae MED-G63,,,,,15-Oct-2015,"Composite genome obtained from the individual assembly of several metagenomic collections from the photic zone from the Mediterranean Sea: Med-OCT2015-15m (SAMN05992379), Med-OCT2015-30m (SAMN05992380), Med-OCT2015-45m (SAMN05992381), Med-OCT2015-60m (SAMN05992382), Med-OCT2015-75m (SAMN05992383), Med-OCT2015-90m (SAMN05992384), MedDCM-JUL2012 (SAMN02954012), MedDCM-SEP2013 (SAMN02954150), Med-SEP2014-15m (SAMN07357610), Med-SEP2014-30m (SAMN07357611), MedDCM-SEP2014-60m (SAMN05504280), MedWinter-DEC2013-20m (SAMN07357609), MedWinter-JAN2015-20m (SAMN04874669), MedWinter-JAN2015-80m (SAMN07357612).",2018-07-20T00:00:00Z,,,38.0,,,,,,,,,,,marine biome,,,,,,,TRUE,,derived from metagenome,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/331/865/GCA_003331865.1_ASM333186v1,,,QOPX01000000,,Cryomorphaceae bacterium strain MED-G63,,Full,WGS,,Spain: off the coast of Alicante,off the coast of Alicante,Spain,,,,,,,,,,,,,,,,,,,,,,,,,MED-G63,,Spain,,marine water,,37.35361,,-0.286194,,,,marine metagenome,,,,Evolutionary Genomics Group,1898111.0,"Composite genome obtained from the individual assembly of several metagenomic collections from the photic zone from the Mediterranean Sea: Med-OCT2015-15m (SAMN05992379), Med-OCT2015-30m (SAMN05992380), Med-OCT2015-45m (SAMN05992381), Med-OCT2015-60m (SAMN05992382), Med-OCT2015-75m (SAMN05992383), Med-OCT2015-90m (SAMN05992384), MedDCM-JUL2012 (SAMN02954012), MedDCM-SEP2013 (SAMN02954150), Med-SEP2014-15m (SAMN07357610), Med-SEP2014-30m (SAMN07357611), MedDCM-SEP2014-60m (SAMN05504280), MedWinter-DEC2013-20m (SAMN07357609), MedWinter-JAN2015-20m (SAMN04874669), MedWinter-JAN2015-80m (SAMN07357612).",Cryomorphaceae bacterium,Cryomorphaceae bacterium,,env_biome:marine biome,,,,,,,,2018-04-10T00:00:00.000,,,,783.0,,,Major,,,SAMN08905473,Cryomorphaceae MED-G63,metagenomic assembly,2018/07/20,Universidad Miguel Hernandez,20x,,Illumina HiSeq,Illumina,,,1898111.0,,,MED-G63,,,"Microbe, viral or environmental",Microbe.1.0,Universidad Miguel Hernandez,,,1898111.0,,,,,,,,,latest,QOPX00000000.1,,Marine,True,Marine
1255,GCA_003331875.1,GCA_003331875.1_ASM333187v1_genomic,s__algicola (UID2846),67.7,0.14,100.0,67.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__MED-G14 sp003331875,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MED-G14,MED-G14 sp003331875,27,27,1079009,1079009,0.0,9,50424,9,50424,21,24761,21,24761,78418,78418,9,51.072,0.30262,0.01065,Low,1025,903,538,772,19,88.09756097560974,52.487804878048784,75.3170731707317,1.8536585365853655,ASM333187v1,,,,,,Contig,Idba_ud v. 1.1.1,Idba_ud v. 1.1.1,,PRJNA352798,SAMN08905470,,Cryomorphaceae MED-G60,,,,,15-Oct-2015,"Composite genome obtained from the individual assembly of several metagenomic collections from the photic zone from the Mediterranean Sea: Med-OCT2015-15m (SAMN05992379), Med-OCT2015-30m (SAMN05992380), Med-OCT2015-45m (SAMN05992381), Med-OCT2015-60m (SAMN05992382), Med-OCT2015-75m (SAMN05992383), Med-OCT2015-90m (SAMN05992384), MedDCM-JUL2012 (SAMN02954012), MedDCM-SEP2013 (SAMN02954150), Med-SEP2014-15m (SAMN07357610), Med-SEP2014-30m (SAMN07357611), MedDCM-SEP2014-60m (SAMN05504280), MedWinter-DEC2013-20m (SAMN07357609), MedWinter-JAN2015-20m (SAMN04874669), MedWinter-JAN2015-80m (SAMN07357612).",2018-07-20T00:00:00Z,,,27.0,,,,,,,,,,,marine biome,,,,,,,TRUE,,derived from metagenome,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/331/875/GCA_003331875.1_ASM333187v1,,,QOQA01000000,,Cryomorphaceae bacterium strain MED-G60,,Full,WGS,,Spain: off the coast of Alicante,off the coast of Alicante,Spain,,,,,,,,,,,,,,,,,,,,,,,,,MED-G60,,Spain,,marine water,,37.35361,,-0.286194,,,,marine metagenome,,,,Evolutionary Genomics Group,1898111.0,"Composite genome obtained from the individual assembly of several metagenomic collections from the photic zone from the Mediterranean Sea: Med-OCT2015-15m (SAMN05992379), Med-OCT2015-30m (SAMN05992380), Med-OCT2015-45m (SAMN05992381), Med-OCT2015-60m (SAMN05992382), Med-OCT2015-75m (SAMN05992383), Med-OCT2015-90m (SAMN05992384), MedDCM-JUL2012 (SAMN02954012), MedDCM-SEP2013 (SAMN02954150), Med-SEP2014-15m (SAMN07357610), Med-SEP2014-30m (SAMN07357611), MedDCM-SEP2014-60m (SAMN05504280), MedWinter-DEC2013-20m (SAMN07357609), MedWinter-JAN2015-20m (SAMN04874669), MedWinter-JAN2015-80m (SAMN07357612).",Cryomorphaceae bacterium,Cryomorphaceae bacterium,,env_biome:marine biome,,,,,,,,2018-04-10T00:00:00.000,,,,1033.0,,,Major,,,SAMN08905470,Cryomorphaceae MED-G60,metagenomic assembly,2018/07/20,Universidad Miguel Hernandez,20x,,Illumina HiSeq,Illumina,,,1898111.0,,,MED-G60,,,"Microbe, viral or environmental",Microbe.1.0,Universidad Miguel Hernandez,,,1898111.0,,,,,,,,,latest,QOQA00000000.1,,Marine,True,Marine
1256,GCA_003331885.1,GCA_003331885.1_ASM333188v1_genomic,k__Bacteria (UID2566),66.85,0.0,0.0,66.85,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MED-G14;s__MED-G14 sp003331885,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,MED-G14,MED-G14 sp003331885,36,36,870081,870081,0.0,9,28309,9,28309,29,12651,29,12651,97093,97093,3,28.344,0.28372,0.0136,Low,839,753,442,654,16,89.7497020262217,52.68176400476759,77.94994040524433,1.907032181168057,ASM333188v1,,,,,,Contig,Idba_ud v. 1.1.1,Idba_ud v. 1.1.1,,PRJNA352798,SAMN08905471,,Cryomorphaceae MED-G61,,,,,15-Oct-2015,"Composite genome obtained from the individual assembly of several metagenomic collections from the photic zone from the Mediterranean Sea: Med-OCT2015-15m (SAMN05992379), Med-OCT2015-30m (SAMN05992380), Med-OCT2015-45m (SAMN05992381), Med-OCT2015-60m (SAMN05992382), Med-OCT2015-75m (SAMN05992383), Med-OCT2015-90m (SAMN05992384), MedDCM-JUL2012 (SAMN02954012), MedDCM-SEP2013 (SAMN02954150), Med-SEP2014-15m (SAMN07357610), Med-SEP2014-30m (SAMN07357611), MedDCM-SEP2014-60m (SAMN05504280), MedWinter-DEC2013-20m (SAMN07357609), MedWinter-JAN2015-20m (SAMN04874669), MedWinter-JAN2015-80m (SAMN07357612).",2018-07-20T00:00:00Z,,,36.0,,,,,,,,,,,marine biome,,,,,,,TRUE,,derived from metagenome,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/331/885/GCA_003331885.1_ASM333188v1,,,QOPZ01000000,,Cryomorphaceae bacterium strain MED-G61,,Full,WGS,,Spain: off the coast of Alicante,off the coast of Alicante,Spain,,,,,,,,,,,,,,,,,,,,,,,,,MED-G61,,Spain,,marine water,,37.35361,,-0.286194,,,,marine metagenome,,,,Evolutionary Genomics Group,1898111.0,"Composite genome obtained from the individual assembly of several metagenomic collections from the photic zone from the Mediterranean Sea: Med-OCT2015-15m (SAMN05992379), Med-OCT2015-30m (SAMN05992380), Med-OCT2015-45m (SAMN05992381), Med-OCT2015-60m (SAMN05992382), Med-OCT2015-75m (SAMN05992383), Med-OCT2015-90m (SAMN05992384), MedDCM-JUL2012 (SAMN02954012), MedDCM-SEP2013 (SAMN02954150), Med-SEP2014-15m (SAMN07357610), Med-SEP2014-30m (SAMN07357611), MedDCM-SEP2014-60m (SAMN05504280), MedWinter-DEC2013-20m (SAMN07357609), MedWinter-JAN2015-20m (SAMN04874669), MedWinter-JAN2015-80m (SAMN07357612).",Cryomorphaceae bacterium,Cryomorphaceae bacterium,,env_biome:marine biome,,,,,,,,2018-04-10T00:00:00.000,,,,861.0,,,Major,,,SAMN08905471,Cryomorphaceae MED-G61,metagenomic assembly,2018/07/20,Universidad Miguel Hernandez,20x,,Illumina HiSeq,Illumina,,,1898111.0,,,MED-G61,,,"Microbe, viral or environmental",Microbe.1.0,Universidad Miguel Hernandez,,,1898111.0,,,,,,,,,latest,QOPZ00000000.1,,Marine,True,Marine
1258,GCA_003335085.1,GCA_003335085.1_ASM333508v1_genomic,f__Flavobacteriaceae (UID2845),98.99,0.0,0.0,98.99,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__Polaribacter sp003335085,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp003335085,18,18,2977909,2977908,0.0,2,623060,2,623060,6,125332,6,125331,965487,965487,7,95.693,0.30698000000000003,0.03388,High,2634,2188,1146,1789,100,83.06757782839787,43.50797266514807,67.91951404707669,3.7965072133637054,ASM333508v1,,,,,,Contig,Soapdenovo v. 2.04 or june-2018,Soapdenovo v. 2.04 or june-2018,,PRJNA481202,SAMN09662717,,Microbe sample from Polaribacter sp. WD7,,,,,2017-05-18,Information of complete genome sequence of Polaribacter sp. WD7,2018-07-21T00:00:00Z,tjswns38@naver.com,,18.0,,,,,,,,,,,,,,,,,,,,,,,Seon,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/335/085/GCA_003335085.1_ASM333508v1,,GCF_003335085.1,QPEJ01000000,,Polaribacter sp. WD7,,Full,WGS,,South Korea,,South Korea,,,,,,,,,,,,,,,,,,,,,,strain=WD7,,,,,South Korea,,seawater,Choi,,,,,,,,,,,Sunchon National University,2269061.0,,Polaribacter sp. WD7,Polaribacter sp. WD7,,,,identical,,,,,,2018-07-16T00:00:00.000,,,,2610.0,,,Major,,,SAMN09662717,WD7,cell culture,2018/07/21,Sunchon National University,1073.0x,,Illumina HiSeq,Illumina,,,2269061.0,,,WD7,,,"Microbe, viral or environmental",Microbe.1.0,Sunchon National University,,,2269061.0,,,,,,,,,latest,QPEJ00000000.1,,,False,Marine
1259,GCA_003335675.1,GCA_003335675.1_ASM333567v1_genomic,s__algicola (UID2846),99.34,0.33,0.0,97.69,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;s__Winogradskyella sp003335675,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp003335675,17,17,2811825,2811823,0.0,3,424192,3,424191,8,141782,8,141782,700899,700899,10,98.069,0.33318000000000003,0.04987,High,2531,2057,1087,1669,86,81.27222441722641,42.94745160015804,65.94231529039905,3.397866455946266,ASM333567v1,,,,,,Contig,Soapdenovo v. 2.04,Soapdenovo v. 2.04,,PRJNA481424,SAMN09667312,,Microbe sample from Winogradskyella sp. KYW1333,,,,,2017-07-25,Information of complete genome sequence of Winogradskyella sp. KYW1333,2018-07-23T00:00:00Z,yhg2372@gmail.com,,17.0,,,,,,,,,,,,,,,,,,,,,,,Hee Geon,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/335/675/GCA_003335675.1_ASM333567v1,,GCF_003335675.1,QPHL01000000,,Winogradskyella sp. KYW1333,,Full,WGS,,South Korea: Gwangyang,Gwangyang,South Korea,,,,,,,,,,,,,,,,,,,,,,strain=KYW1333,,,,,South Korea,,seawater,Yang,,,,,,,,,,,Sunchon National University,2282123.0,,Winogradskyella sp. KYW1333,Winogradskyella sp. KYW1333,,,,identical,,,,,,2018-07-17T00:00:00.000,,,,2518.0,,,Major,,,SAMN09667312,KYW1333,cell culture,2018/07/23,Sunchon National University,1179.5x,,Illumina HiSeq,Illumina,,,2282123.0,,,KYW1333,,,"Microbe, viral or environmental",Microbe.1.0,Sunchon National University,,,2282123.0,,,,,,,,,latest,QPHL00000000.1,,,False,Marine
1260,GCA_003336205.1,GCA_003336205.1_ASM333620v1_genomic,o__Flavobacteriales (UID2815),100.0,0.74,0.0,96.3,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Planobacterium;s__Planobacterium sp002441475,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Planobacterium,Planobacterium sp002441475,32,32,2375938,2375938,0.0,4,349994,4,349994,7,218770,7,218770,429684,429684,8,97.75,0.39656,0.09925,High,2176,1743,908,1430,28,80.10110294117648,41.727941176470594,65.71691176470588,1.2867647058823528,ASM333620v1,,,,,,Contig,Abyss v. 2.0.2,Abyss v. 2.0.2,,PRJNA478276,SAMN09508505,,Microbe sample from Chryseobacterium sp. YLOS41,,,,,2017-07,"Chryseobacterium lacus sp. nov., isolated from lake water",2018-07-23T00:00:00Z,2863669698@qq.com,,32.0,,,,,,,,,,,,,,,,,,,,,,,Chang-Ming,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/336/205/GCA_003336205.1_ASM333620v1,,GCF_003336205.1,QPIE01000000,,Chryseobacterium sp. YLOS41,,Full,WGS,,China: Yunnan,Yunnan,China,,,,,,,,,,,,,,,,,,,,,,strain=YLOS41,,,,,China,,lake water,Li,,,,,,,,,,,Shandong University at Weihai,2058346.0,,Chryseobacterium lacus,Chryseobacterium lacus,,,,identical,,,,,,2018-06-27T00:00:00.000,,,representative genome,2184.0,,assembly from type material,Major,,,SAMN09508505,Strain YLOS41,cell culture,2018/07/23,Shandong University at Weihai,503.0x,,Illumina HiSeq,Illumina,,,2058346.0,,,YLOS41,,,"Microbe, viral or environmental",Microbe.1.0,Shandong University at Weihai,,,2058346.0,,,,,,type strain of Chryseobacterium lacus Zhang et al. 2020,,,latest,QPIE00000000.1,,,False,Non_marine
