,Assembly accession,Bin_Id,Marker lineage,Completeness,Contamination,Strain_heterogeneity,Quality_score,classification,Domain,Phyla,Class,Order,Family,Genus,Species,n_scaffolds,n_contigs,scaf_bp,contig_bp,gap_pct,scaf_N50,scaf_L50,ctg_N50,ctg_L50,scaf_N90,scaf_L90,ctg_N90,ctg_L90,scaf_max,ctg_max,scaf_n_gt50K,scaf_pct_gt50K,gc_avg,gc_std,Classification_quality,orfs,pfam,ko,cog,cazymes,Orfs_anno_pfam%,Orfs_anno_ko%,Orfs_anno_cog%,Orfs_anno_cazymes%,ASM name,Alias,Altitude,Anonymized name,Arrayexpress species,Arrayexpress strain or line,Assembly level,Assembly method,Assembly method resumed,Biomaterial provider,Bioproject accession,Biosample accession,Biosample model,Biosample title,Biotic relationship,Body sample site,Cell shape,Collected by,Collection date,Comment paragraph,Completion date,Contact email,Contact lab,Contigs,Country,Culture collection,Depth,Derived from,Description,Disease,ENA checklist,ENA-first-public,ENA-last-update,Elevation,Env biome,Env broad scale,Env feature,Env local scale,Env material,Env medium,Environment,Environmental sample,Estimated size,Excluded from refseq,FDA cvm ID,Finishing strategy (depth of coverage),First name,Ftp path,GOLD stamp ID,Gbrs paired ASM,Genbank accessions,Gene calling method,Genome name,Genome quality flags,Genome rep,Genome status,Genotype,Geographic location,Geographic location (city),Geographic location (country or region),Gram stain,Habitat,Host,Host age,Host disease,Host disease outcome,Host gender,Host health,Host name,Host resumed,Host scientific name,Host sex,Host taxid,Host tissue sampled,INSDC center alias,INSDC center name,INSDC first public,INSDC last update,INSDC status,Identification method,Identified by,Infraspecific name,Investigation type,Isol growth condt,Isolate,Isolation comments,Isolation country,Isolation site,Isolation source,Last name,Latitude,Locus tag prefix,Longitude,MLST,Mapping method and version,Material,Metagenome source,Misc param,Misc param: hmp supersite,Motility,Name,Ncbi taxon ID,Note,Organism,Organism name,Other clinical,Other environmental,Oxygen requirement,Paired ASM comp,Phenotypes,Plasmids,Project name,Project type,Publication,Publication date,Ref biomaterial,Refseq accessions,Refseq category,Refseq cds,Rel to oxygen,Relation to type material,Release type,SRA accession,Salinity,Sample accession,Sample name,Sample type,Seq rel date,Sequencing centers,Sequencing depth,Sequencing method,Sequencing platform,Sequencing platform resumed,Sequencing status,Source mat ID,Species taxid,Specific host,Sporulation,Strain,Strain name alias,Subject ID,Submission model,Submission package,Submitter,Subsrc note,Supplier name,Taxid,Temperature,Temperature optimum,Temperature range,Title,Trophic level,Type material,Type strain,Value,Version status,WGS master,pH,Terrestrial_coordinates,MAG,Origin
1662,GCA_006778065.1,GCA_006778065.1_ASM677806v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.62,0.0,96.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,176,176,2759586,2759586,0.0,18,42038,18,42038,64,9687,64,9687,156455,156455,16,48.245,0.32401,0.03138,High,2485,1917,1001,1575,56,77.14285714285717,40.28169014084507,63.38028169014085,2.2535211267605635,ASM677806v1,,,,,,Contig,Genomics workbench v. 9.5.3,Genomics workbench v. 9.5.3,,PRJDB8143,SAMD00166974,MIGS.ba,Flavobacterium psychrophilum isolated from the body surface ulcers of ayu fingerling,,,,,2018-04-17,Keywords: GSC:MIxS;MIGS:5.0,2019-06-22T00:00:00Z,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/778/065/GCA_006778065.1_ASM677806v1,,GCF_006778065.1,BJSY01000000,,Flavobacterium psychrophilum strain NNS5-1804,,Full,WGS,,Japan:Nahari River,Nahari River,Japan,,,Plecoglossus altivelis altivelis,,,,,,Plecoglossus altivelis altivelis,Sweetfish,,,,,,,,,,,,strain=NNS5-1804,,,,,Japan,,skin ulcer,,,FPN185,,MLST.Flavobacterium_psychrophilum.52,,,,,,,Kochi University,96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,,,,identical,,,Draft genome sequence of Flavobacterium psychrophilum strain NNS5-1804,,,2019-04-11T00:00:00.000,,,,2414.0,,,Major,,,SAMD00166974,Flavobacterium psychrophilum genomic DNA,,2019/06/21,Kochi University,336x,,Illumina Miseq,Illumina,,,96345.0,,,NNS5-1804,,,MIGS.ba,MIGS.ba.5.0,Kochi University,,,96345.0,,,,,,,,,latest,BJSY00000000.1,,,False,Unclassified
1663,GCA_006778185.1,GCA_006778185.1_ASM677818v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.62,0.0,96.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,146,146,2716803,2716803,0.0,18,47464,18,47464,63,9495,63,9495,166604,166604,17,49.798,0.32421,0.02733,High,2430,1916,1001,1571,57,78.8477366255144,41.19341563786009,64.65020576131687,2.345679012345679,ASM677818v1,,,,,,Contig,Genomics workbench v. 9.5.3,Genomics workbench v. 9.5.3,,PRJDB8143,SAMD00166975,MIGS.ba,Flavobacterium psychrophilum isolated from the gills of ayu fingerling,,,,,2018-04-17,Keywords: GSC:MIxS;MIGS:5.0,2019-06-22T00:00:00Z,,,146.0,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/778/185/GCA_006778185.1_ASM677818v1,,GCF_006778185.1,BJSZ01000000,,Flavobacterium psychrophilum strain NNS6-1804,,Full,WGS,,Japan:Nahari River,Nahari River,Japan,,,Plecoglossus altivelis altivelis,,,,,,Plecoglossus altivelis altivelis,Sweetfish,,,,,,,,,,,,strain=NNS6-1804,,,,,Japan,,gill,,,FPN186,,MLST.Flavobacterium_psychrophilum.52,,,,,,,Kochi University,96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,,,,identical,,,Draft genome sequence of Flavobacterium psychrophilum strain NNS6-1804,,,2019-04-11T00:00:00.000,,,,2385.0,,,Major,,,SAMD00166975,Flavobacterium psychrophilum genomic DNA,,2019/06/21,Kochi University,200x,,Illumina Miseq,Illumina,,,96345.0,,,NNS6-1804,,,MIGS.ba,MIGS.ba.5.0,Kochi University,,,96345.0,,,,,,,,,latest,BJSZ00000000.1,,,False,Unclassified
1664,GCA_006778265.1,GCA_006778265.1_ASM677826v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.62,0.0,96.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,144,144,2717677,2717677,0.0,17,44932,17,44932,63,9503,63,9503,166803,166803,15,46.608,0.32421,0.03173,High,2434,1918,1000,1571,57,78.80032867707476,41.08463434675432,64.54396055875102,2.341824157764996,ASM677826v1,,,,,,Contig,Genomics workbench v. 9.5.3,Genomics workbench v. 9.5.3,,PRJDB8143,SAMD00166976,MIGS.ba,Flavobacterium psychrophilum isolated from the gills of ayu fingerling,,,,,2018-04-17,Keywords: GSC:MIxS;MIGS:5.0,2019-06-22T00:00:00Z,,,144.0,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/778/265/GCA_006778265.1_ASM677826v1,,GCF_006778265.1,BJTA01000000,,Flavobacterium psychrophilum strain NNS7-1804,,Full,WGS,,Japan:Nahari River,Nahari River,Japan,,,Plecoglossus altivelis altivelis,,,,,,Plecoglossus altivelis altivelis,Sweetfish,,,,,,,,,,,,strain=NNS7-1804,,,,,Japan,,gill,,,FPN187,,MLST.Flavobacterium_psychrophilum.52,,,,,,,Kochi University,96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,,,,identical,,,Draft genome sequence of Flavobacterium psychrophilum strain NNS7-1804,,,2019-04-11T00:00:00.000,,,,2383.0,,,Major,,,SAMD00166976,Flavobacterium psychrophilum genomic DNA,,2019/06/21,Kochi University,173x,,Illumina Miseq,Illumina,,,96345.0,,,NNS7-1804,,,MIGS.ba,MIGS.ba.5.0,Kochi University,,,96345.0,,,,,,,,,latest,BJTA00000000.1,,,False,Unclassified
1665,GCA_006778345.1,GCA_006778345.1_ASM677834v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.35,0.0,97.54,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,160,160,2680547,2680547,0.0,15,55793,15,55793,55,8385,55,8385,186595,186595,16,52.457,0.32484,0.02837,High,2394,1890,998,1559,55,78.94736842105263,41.687552213867995,65.12113617376775,2.297410192147034,ASM677834v1,,,,,,Contig,Genomics workbench v. 9.5.3,Genomics workbench v. 9.5.3,,PRJDB8146,SAMD00166977,MIGS.ba,Flavobacterium psychrophilum isolated from the body surface ulcers of an ayu fish,,,,,2017-06-08,Keywords: GSC:MIxS;MIGS:5.0,2019-06-28T00:00:00Z,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/778/345/GCA_006778345.1_ASM677834v1,,GCF_006778345.1,BJTD01000000,,Flavobacterium psychrophilum strain KKAC-1706,,Full,WGS,,Japan:Kagami River,Kagami River,Japan,,,Plecoglossus altivelis altivelis,,,,,,Plecoglossus altivelis altivelis,Sweetfish,,,,,,,,,,,,strain=KKAC-1706,,,,,Japan,,gill for ayu fish,,,FPKKA176,,,,,,,,,Kochi University,96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,,,,identical,,,Draft genome sequence of Flavobacterium psychrophilum strain KKAC-1706,,,2019-04-11T00:00:00.000,,,,2331.0,,,Major,,,SAMD00166977,Flavobacterium psychrophilum genomic DNA,,2019/06/28,Kochi University,166x,,Illumina Miseq,Illumina,,,96345.0,,,KKAC-1706,,,MIGS.ba,MIGS.ba.5.0,Kochi University,,,96345.0,,,,,,,,,latest,BJTD00000000.1,,,False,Unclassified
1666,GCA_006778465.1,GCA_006778465.1_ASM677846v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.62,0.0,96.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,153,153,2730491,2730491,0.0,21,41122,21,41122,67,9580,67,9580,124744,124744,13,38.246,0.32411,0.03007,High,2439,1915,1001,1568,57,78.51578515785158,41.04141041410414,64.28864288642886,2.3370233702337018,ASM677846v1,,,,,,Contig,Genomics workbench v. 9.5.3,Genomics workbench v. 9.5.3,,PRJDB8146,SAMD00166978,MIGS.ba,Flavobacterium psychrophilum isolated from the body surface ulcers of an ayu fish,,,,,2017-06-12,Keywords: GSC:MIxS;MIGS:5.0,2019-06-28T00:00:00Z,,,153.0,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/778/465/GCA_006778465.1_ASM677846v1,,GCF_006778465.1,BJTE01000000,,Flavobacterium psychrophilum strain KKOK-1706,,Full,WGS,,Japan:Kagami River,Kagami River,Japan,,,Plecoglossus altivelis altivelis,,,,,,Plecoglossus altivelis altivelis,Sweetfish,,,,,,,,,,,,strain=KKOK-1706,,,,,Japan,,gill for ayu fish,,,FPKKO176,,MLST.Flavobacterium_psychrophilum.52,,,,,,,Kochi University,96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,,,,identical,,,Draft genome sequence of Flavobacterium psychrophilum strain KKOK-1706,,,2019-04-11T00:00:00.000,,,,2387.0,,,Major,,,SAMD00166978,Flavobacterium psychrophilum genomic DNA,,2019/06/28,Kochi University,247x,,Illumina Miseq,Illumina,,,96345.0,,,KKOK-1706,,,MIGS.ba,MIGS.ba.5.0,Kochi University,,,96345.0,,,,,,,,,latest,BJTE00000000.1,,,False,Unclassified
1667,GCA_006778585.1,GCA_006778585.1_ASM677858v1_genomic,f__Flavobacteriaceae (UID2817),99.29,0.62,0.0,96.19,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium psychrophilum,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium psychrophilum,148,148,2730165,2730165,0.0,21,41177,21,41177,67,9580,67,9580,144664,144664,14,39.92,0.32404,0.028110000000000003,High,2445,1915,1001,1569,57,78.32310838445807,40.94069529652352,64.1717791411043,2.3312883435582816,ASM677858v1,,,,,,Contig,Genomics workbench v. 9.5.3,Genomics workbench v. 9.5.3,,PRJDB8146,SAMD00166979,MIGS.ba,Flavobacterium psychrophilum isolated from the body surface ulcers of an ayu fish,,,,,2017-05-22,Keywords: GSC:MIxS;MIGS:5.0,2019-06-28T00:00:00Z,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/778/585/GCA_006778585.1_ASM677858v1,,GCF_006778585.1,BJTF01000000,,Flavobacterium psychrophilum strain KHIR-1705,,Full,WGS,,Japan:Kagami River,Kagami River,Japan,,,Plecoglossus altivelis altivelis,,,,,,Plecoglossus altivelis altivelis,Sweetfish,,,,,,,,,,,,strain=KHIR-1705,,,,,Japan,,gill for ayu fish,,,FPKHI175,,MLST.Flavobacterium_psychrophilum.52,,,,,,,Kochi University,96345.0,,Flavobacterium psychrophilum,Flavobacterium psychrophilum,,,,identical,,,Draft genome sequence of Flavobacterium psychrophilum strain KHIR-1705,,,2019-04-11T00:00:00.000,,,,2389.0,,,Major,,,SAMD00166979,Flavobacterium psychrophilum genomic DNA,,2019/06/28,Kochi University,226x,,Illumina Miseq,Illumina,,,96345.0,,,KHIR-1705,,,MIGS.ba,MIGS.ba.5.0,Kochi University,,,96345.0,,,,,,,,,latest,BJTF00000000.1,,,False,Unclassified
1686,GCA_007279655.1,GCA_007279655.1_ASM727965v1_genomic,s__algicola (UID2846),99.34,0.5,0.0,96.84,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robertkochia;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Robertkochia,Robertkochia sp.,23,23,4407270,4407270,0.0,4,400581,4,400581,11,147161,11,147161,933514,933514,15,97.865,0.4072,0.04336,High,3695,3000,1505,2468,157,81.19079837618403,40.73071718538566,66.79296346414073,4.2489851150202975,ASM727965v1,,,,,,Contig,Soapdenovo v. 2.04,Soapdenovo v. 2.04,,PRJNA474347,SAMN09298598,,Microbe sample from Robertkochia sp. CL23,,,,,2017,"Robertkochia sp. CL23 is a Gram-negative halophilic bacterium. Strain CL23 was isolated from mangrove sediment, Tanjung Piai, Malaysia on marine agar 2216 (MA; Difco). The genome sequence of strain CL23 was sequenced.",2019-07-22T00:00:00Z,cschong@utm.my,,23.0,,,,,,,,,,,,,,,,,,,,,,,CHUN SHIONG,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/279/655/GCA_007279655.1_ASM727965v1,,GCF_007279655.1,QKWN01000000,,Robertkochia sp. CL23,,Full,WGS,,Malaysia,,Malaysia,,,"Human, homo sapiens",,,,,,"Human, Homo sapiens",Homo sapiens,,,,,,,,,,,,strain=CL23,,,,"isolated from mangrove sediment, Tanjung Piai, Malaysia on marine agar 2216 (MA; Difco)",,,mangrove sediment,CHONG,,,,,,,,,,,"FACULTY OF BIOSCIENCES AND MEDICAL ENGINEERING, UNIVERSITI TEKNOLOGI MALAYSIA",2213046.0,,Robertkochia solimangrovi,Robertkochia solimangrovi,,,,identical,,,,,,2019-07-24T00:00:00.000,,,representative genome,3669.0,,assembly from type material,Major,,,SAMN09298598,Robertkochia sp. CL23,Sediment,2019/07/22,"FACULTY OF BIOSCIENCES AND MEDICAL ENGINEERING, UNIVERSITI TEKNOLOGI MALAYSIA",322.0x,,Illumina HiSeq,Illumina,,,2213046.0,,,CL23,,,"Microbe, viral or environmental",Microbe.1.0,"FACULTY OF BIOSCIENCES AND MEDICAL ENGINEERING, UNIVERSITI TEKNOLOGI MALAYSIA",,,2213046.0,,,,,,type strain of Robertkochia solimangrovi,,,latest,QKWN00000000.1,,,False,Non_marine
1688,GCA_007362475.1,GCA_007362475.1_ASM736247v1_genomic,o__Flavobacteriales (UID2815),100.0,1.63,0.0,91.85,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Kaistella;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Kaistella,Kaistella sp.,2,2,3040096,3040096,0.0,1,2973614,1,2973614,1,2973614,1,2973614,2973614,2973614,2,100.0,0.35213,0.0105,High,2862,2186,1105,1764,49,76.38015373864431,38.60936408106219,61.635220125786155,1.7120894479385047,ASM736247v1,,,,,,Complete Genome,Hgap v. v 3.0,Hgap v. v 3.0,,PRJNA553696,SAMN12248406,,Microbe sample from Chryseobacterium sp.,,,,,05-April-2019,Chryseobacterium sp. SNU WT5 isolated from diseased rainbow trout,2019-07-24T00:00:00Z,mike020217@gmail.com,,2.0,,,,,,,,,,,,,,,,,,,,,,,WooTaek,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/362/475/GCA_007362475.1_ASM736247v1,,GCF_007362475.1,"CP041687,CP041688",,Chryseobacterium sp. SNU WT5,,Full,Complete,,South Korea: Gangwon province,Gangwon province,South Korea,,,Rainbow trout,,,,,,Rainbow trout,Rainbow trout,,,,,,,,,,,,strain=SNU WT5,,,,,South Korea,,kidney,Oh,,,,,,,,,,,Seoul National University,2594269.0,,Chryseobacterium sp. SNU WT5,Chryseobacterium sp. SNU WT5,,,,identical,,1.0,,,,2019-07-15T00:00:00.000,,,,2796.0,,,Major,,,SAMN12248406,Chryseobacterium sp. SNU WT5,Whole genome sequence,2019/07/24,Seoul National University,90.18x,,Illumina HiSeq; PacBio RSII,Illumina; PacBio,,,2594269.0,,,SNU WT5,,,"Microbe, viral or environmental",Microbe.1.0,Seoul National University,,,2594269.0,,,,,,,,,latest,,,,False,Unclassified
1689,GCA_007474535.1,GCA_007474535.1_ASM747453v1_genomic,o__Flavobacteriales (UID2815),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium sp.,31,31,3818558,3818558,0.0,5,319052,5,319052,13,89494,13,89494,563858,563858,16,95.854,0.34724,0.0347,High,3484,2590,1211,2040,92,74.3398392652124,34.75889781859931,58.55338691159586,2.640642939150402,ASM747453v1,,,,,,Contig,Velvet v. june-2019,Velvet v. june-2019,,PRJNA554745,SAMN12282946,,Microbe sample from Chryseobacterium echinoideorum,,,,,2015,Chryseobacterium echinoideorum isolated from sea urchins,2019-07-25T00:00:00Z,751995127@qq.com,,31.0,,,,,,,,,,,,,,,,,,,,,,,Dong,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/474/535/GCA_007474535.1_ASM747453v1,,GCF_007474535.1,VKNW01000000,,Chryseobacterium echinoideorum strain CC-CZW010,,Full,WGS,,China,,China,,,Sea urchin,,,,,,sea urchin,Sea urchin,,,,,,,,,,,,strain=CC-CZW010,,,,,,,,Meng,,,,,,,,,,,University of Jinan,1549648.0,,Chryseobacterium echinoideorum,Chryseobacterium echinoideorum,,,,identical,,,,,,2019-07-16T00:00:00.000,,,representative genome,,,assembly from type material,Major,,,SAMN12282946,CC-CZW010,whole organism,2019/07/25,University of Jinan,230.0x,,Illumina,Illumina,,,1549648.0,,,CC-CZW010,,,"Microbe, viral or environmental",Microbe.1.0,University of Jinan,,,1549648.0,,,,,,type strain of Chryseobacterium echinoideorum,,,latest,VKNW00000000.1,,,False,Marine
1706,GCA_007845585.1,GCA_007845585.1_ASM784558v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Uncl. Weeksellaceae,Uncl. Weeksellaceae sp.,28,28,2430073,2430073,0.0,4,234829,4,234829,11,79478,11,79478,435509,435509,12,94.0,0.30328,0.04071,High,2230,1707,968,1433,30,76.54708520179372,43.408071748878925,64.26008968609865,1.345291479820628,ASM784558v1,,,,,,Contig,Spades v. 3.12.0,Spades v. 3.12.0,,PRJNA516559,SAMN10792168,,Apibacter muscae strain AL1 isolated from Musca domestica,,,,,2017-09-08,"Isolates G8, AL1, and CB23 were obtained from the guts of Muscae domestica house flies caught in Londerzeel, Belgium and Huye, Rwanda. Although isolated from distinct geographical locations, the strains had 99% identical 16S rRNA gene sequences which were 95% identical to other previously described Apibacter species. Whole genome sequences were obtained for all three novel strains, which were 2.4Mb in size with a G+C content of ~30.3 mol%. Bacteriological and biochemical analysis of the strains demonstrate distinctly different characteristics compared to other Apibacter species. Namely the three novel strains can be distinguished from A. mensalis and A. adventoris through urease and β-glucosidase activities. Whole-cell fatty acid methyl ester analysis shows that the fatty acid composition of the novel strains are also unique. On the basis of phylogenetic, genotypic, and phenotypic data, we propose to classify these isolates as representatives of a novel species of the genus Apibacter, Apibacter muscae sp. nov. in reference to its prevalence in housefly microbiota.",2019-08-05T00:00:00Z,rahel.park@kuleuven.vib.be,,28.0,,,,,,,,,,,,,,,,,,,,,,,Rahel,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/845/585/GCA_007845585.1_ASM784558v1,,GCF_007845585.1,SELH01000000,,Apibacter sp. AL1,,Full,WGS,,Rwanda: Huye,Huye,Rwanda,,,Musca domestica,,,,,,Musca domestica,Musca domestica,,,,,,,,,,,,strain=AL1,,,,"isolated from distinct geographical locations, the strains had 99% identical 16S rRNA gene sequences which were 95% identical to other previously described Apibacter species",Rwanda,,"distinct geographical locations, the strains had 99% identical 16S rRNA gene sequences which were 95% identical to other previously described Apibacter species",Park,-2.562361,,29.761556,,,,,,,,KU Leuven / VIB,2509005.0,,Apibacter muscae,Apibacter muscae,,,,identical,,,,,,2019-07-31T00:00:00.000,,,,2204.0,,,Major,,,SAMN10792168,Apibacter muscae strain AL1,cell culture,2019/08/05,KU Leuven / VIB,217x,,Illumina HiSeq,Illumina,,,2509004.0,,,AL1,,,"Microbe, viral or environmental",Microbe.1.0,KU Leuven / VIB,,,2509004.0,,,,,,,,,latest,SELH00000000.1,,Non_marine,False,Non_marine
1707,GCA_007845595.1,GCA_007845595.1_ASM784559v1_genomic,k__Bacteria (UID2565),100.0,0.0,0.0,100.0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__;s__,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Uncl. Weeksellaceae,Uncl. Weeksellaceae sp.,27,27,2411815,2411815,0.0,4,253939,4,253939,9,112577,9,112577,403007,403007,10,97.077,0.30268,0.04013,High,2210,1719,973,1423,31,77.78280542986425,44.02714932126697,64.38914027149322,1.402714932126697,ASM784559v1,,,,,,Contig,Spades v. 3.12.0,Spades v. 3.12.0,,PRJNA516559,SAMN10792170,,Apibacter muscae strain CB23 isolated from Musca domestica,,,,,2017-09-02,"Isolates G8, AL1, and CB23 were obtained from the guts of Muscae domestica house flies caught in Londerzeel, Belgium and Huye, Rwanda. Although isolated from distinct geographical locations, the strains had 99% identical 16S rRNA gene sequences which were 95% identical to other previously described Apibacter species. Whole genome sequences were obtained for all three novel strains, which were 2.4Mb in size with a G+C content of ~30.3 mol%. Bacteriological and biochemical analysis of the strains demonstrate distinctly different characteristics compared to other Apibacter species. Namely the three novel strains can be distinguished from A. mensalis and A. adventoris through urease and β-glucosidase activities. Whole-cell fatty acid methyl ester analysis shows that the fatty acid composition of the novel strains are also unique. On the basis of phylogenetic, genotypic, and phenotypic data, we propose to classify these isolates as representatives of a novel species of the genus Apibacter, Apibacter muscae sp. nov. in reference to its prevalence in housefly microbiota.",2019-08-05T00:00:00Z,rahel.park@kuleuven.vib.be,,27.0,,,,,,,,,,,,,,,,,,,,,,,Rahel,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/845/595/GCA_007845595.1_ASM784559v1,,GCF_007845595.1,SELI01000000,,Apibacter sp. CB23,,Full,WGS,,Rwanda: Huye,Huye,Rwanda,,,Musca domestica,,,,,,Musca domestica,Musca domestica,,,,,,,,,,,,strain=CB23,,,,"isolated from distinct geographical locations, the strains had 99% identical 16S rRNA gene sequences which were 95% identical to other previously described Apibacter species",Rwanda,,"distinct geographical locations, the strains had 99% identical 16S rRNA gene sequences which were 95% identical to other previously described Apibacter species",Park,,,,,,,,,,,KU Leuven / VIB,2509006.0,,Apibacter muscae,Apibacter muscae,,,,identical,,,,,,2019-07-31T00:00:00.000,,,representative genome,2174.0,,,Major,,,SAMN10792170,Apibacter muscae strain CB23,cell culture,2019/08/05,KU Leuven / VIB,187x,,Illumina HiSeq,Illumina,,,2509004.0,,,CB23,,,"Microbe, viral or environmental",Microbe.1.0,KU Leuven / VIB,,,2509004.0,,,,,,,,,latest,SELI00000000.1,,,False,Non_marine
