Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1520893.6","Mesoflavibacter sabulilitoris strain CECT 8597",,1520893,"WGS","CECT 8597",,,,,,,"Yes","2020-08-14T00:00:00Z",,"PRJNA546705","SAMN12025524",,,"JACHWV010000001,JACHWV010000002,JACHWV010000003,JACHWV010000004,JACHWV010000005,JACHWV010000006,JACHWV010000007",,"DOE Joint Genome Institute",,"Illumina","490.0x","SPAdes v. 3.13.0",,,16,3057700,31.325413,2843,2834,,,,,,,,,,,,"not applicable",,,,,,,,,,,,,,,,,,,"Genome sequencing as part of the Genomic Encyclopedia of Type Strains, Phase III project",,98.7,98.2,,,,"Good","2020-08-31T05:28:00.075Z","2020-08-31T05:28:00.075Z"
"1529069.3","Polaribacter sp. BM10 strain BM10",,1529069,"Complete","BM10",,,,,,,,"2017-02-22T00:00:00Z",,"PRJNA362981","SAMN06240834","GCF_002005425.1",,"CP019704","NZ_CP019704.1","Kyung Hee University",,"PacBio","443.0x","RS HGAP Assembly v. 3.0",1,,1,3254403,29.85,2853,2796,,"blood cockle","isolated form blood cockle","01-Mar-2014","South Korea","South Korea",,,,,,,,,,,,,,,,,,,,,,,,,"Polaribacter aureus sp. nov. isolated form blood cockle.","sample_type:mono bacterial isolate",99.3,98.9,100,,,"Good","2017-03-20T08:27:11.668Z","2017-03-20T08:27:11.668Z"
"153266.3","Aequorivita antarctica strain type strain: CIP107457 strain CIP107457T",,153266,"WGS","CIP107457T",,,,,,,,"2018-06-24T00:00:00Z",,"PRJEB25868","SAMEA4644771","GCA_900489835.1",,"UEGI01000000",,"INSTITUT PASTEUR",,,,,,,50,3803249,37.292168,3643,3497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Microbes are prolific sources of bioactive molecules, however, access to microbial diversity has severely been hampered by the cultivability issue. Novel secondary metabolites from as-yet-unknown or atypical microorganisms from both temperate and extreme environments have realistic potential to lead to new drugs with tremendous benefit for human health. In this work, we used a novel approach that mimics the natural environment by using a Miniaturized Culture Chip (MCC) allowing the isolation of several bacterial strains from Antarctic shallow water sediments under near natural conditions. One of the strains, a Gram- negative Antarctic bacterium belonging to the genus Aequorivita was subjected to further analyses. The genome of the Aequorivita sp. was sequenced and a bioinformatics approach was applied to identify putative biosynthetic gene clusters. The organic extract of the Aequorivita sp. showed antimicrobial activity towards a panel of Multidrug Resistant (MDR) bacteria and antihelminthic activity against the nematode Caenorhabditis elegans. This is the first multi-approach study exploring the genomics and biotechnological potential of the genus Aequorivita and suggesting it as a promising candidate for pharmaceutical applications.",,99.6,99.5,100,,,"Good","2018-07-17T03:38:49.232Z","2018-07-17T03:38:49.232Z"
"153266.4","Aequorivita antarctica strain SW49",,153266,"WGS","SW49",,,,,,"ACAM:640","Yes","2019-08-14T00:00:00Z",,"PRJNA516237","SAMN10785479","GCA_007997155.1",,"VORT01000000",,"University of Tasmania",,"Illumina HiSeq","350.0x","SPAdes v. 3.9",,,66,3844651,37.231236,3723,3499,,"Antarctic seawater",,"2000","Antarctica","Antarctica:Prydz Bay",,,"0 m","2 m",,,,,,,,,,,,,,,,,,,,,"Genome sequence of the originla type strain culture of the Antarctic bacterial species Aequorivita antarctica SW49(T)","collected_by:David Nichols;identified_by:John Bowman;sample_type:cell culture;biomaterial_provider:John Bowman",99.6,99.5,,,,"Good","2019-10-01T18:32:04.286Z","2019-10-01T18:32:04.286Z"
"153267.3","Aequorivita lipolytica strain type strain: CIP107455 strain CIP107455T",,153267,"WGS","CIP107455T",,,,,,,,"2018-06-24T00:00:00Z",,"PRJEB25868","SAMEA4644770","GCA_900489485.1",,"UEFO01000000",,"INSTITUT PASTEUR",,,,,,,39,3305581,37.66338,3160,3038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Microbes are prolific sources of bioactive molecules, however, access to microbial diversity has severely been hampered by the cultivability issue. Novel secondary metabolites from as-yet-unknown or atypical microorganisms from both temperate and extreme environments have realistic potential to lead to new drugs with tremendous benefit for human health. In this work, we used a novel approach that mimics the natural environment by using a Miniaturized Culture Chip (MCC) allowing the isolation of several bacterial strains from Antarctic shallow water sediments under near natural conditions. One of the strains, a Gram- negative Antarctic bacterium belonging to the genus Aequorivita was subjected to further analyses. The genome of the Aequorivita sp. was sequenced and a bioinformatics approach was applied to identify putative biosynthetic gene clusters. The organic extract of the Aequorivita sp. showed antimicrobial activity towards a panel of Multidrug Resistant (MDR) bacteria and antihelminthic activity against the nematode Caenorhabditis elegans. This is the first multi-approach study exploring the genomics and biotechnological potential of the genus Aequorivita and suggesting it as a promising candidate for pharmaceutical applications.",,99.6,99.1,100,,,"Good","2018-07-17T03:38:20.448Z","2018-07-17T03:38:20.448Z"
"153267.4","Aequorivita lipolytica strain Y10-2",,153267,"WGS","Y10-2",,,,,,"ACAM:641","Yes","2019-08-14T00:00:00Z",,"PRJNA516242","SAMN10785581","GCA_007997135.1",,"VORU01000000",,"University of Tasmania",,"Illumina HiSeq","270.0x","SPAdes v. 3.9",,,47,3313221,37.662956,3201,3002,,"quartz stone sublithic biofilm",,"2000","Antarctica","Antarctica:Vestfold Hills",,,"0 m","2 m",,,,,,,,,,,,,,,,,,,,,"Genome sequence of the the type strain, strain Y10-2(T), of the species Aequorivita lipolytica. The strain shows a wide spectrum of lipolytic activity breaking down olive oil, triglycerides, lecithin and Tweens.","collected_by:David Nichols;identified_by:John Bowman;sample_type:cell culture;biomaterial_provider:John Bowman",99.6,99.1,,,,"Good","2019-10-01T18:31:30.120Z","2019-10-01T18:31:30.120Z"
"1540163.3","Flavobacterium endophyticum strain DSM 29537",,1540163,"WGS","DSM 29537",,,,,,"DSM:29537","Yes","2018-10-11T00:00:00Z",,"PRJNA402516","SAMN07620976","GCA_003634455.1",,"RBLC01000000",,"DOE Joint Genome Institute",,"Illumina HiSeq","266.0x","SPAdes v. 3.9.0",,,11,3745791,39.107864,3448,3355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sequencing as part of the Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II project",,99.3,99,,,,"Good","2018-11-28T22:32:39.995Z","2018-11-28T22:32:39.995Z"
"1544455.3","Flavobacterium jejuense strain EC11",,1544455,"WGS","EC11",,,,,,,,"2019-06-24T00:00:00Z",,"PRJNA548071","SAMN11998959","GCA_006491595.1",,"VEVQ01000000",,"Institute of Oceanology Chinese Academy of Sciences",,"Illumina HiSeq","100x","SPAdes v. 3.12.0",,,74,4753655,29.930525,4365,,,"brown alga",,"2013","South Korea","South Korea: Jeju Island",,,,,,,,,,,,,,,,,,,,,,,,,"Genome Sequence of Flavobacterium sp. EC11, isolated from brown alga Ecklonia cava collected from Jeju Island, Korea","sample_type:brown alga",98.5,97.9,,,,"Good","2019-09-30T10:35:43.138Z","2019-09-30T10:35:43.138Z"
"1548456.3","Lutibacter sp. SM1352",,1548456,"WGS","SM1352",,,,,,,,"2018-09-04T00:00:00Z",,"PRJNA484105","SAMN09759694","GCA_003449015.1",,"QRGD01000000",,"Shandong University Qingdao Campus",,"Illumina HiSeq","496x","ABySS v. 2.0.2",,,51,5108092,31.998354,4449,,,"sediment",,"2014","Antarctica","Antarctica:Chang-Cheng station",,,,,,,,,,,,,,,,,,,,,,,,,"Analysis of new species genomes","sample_type:single cell",98.7,97.4,100,,,"Good","2018-10-02T07:17:31.365Z","2018-10-02T07:17:31.365Z"
"1548749.7","Vitellibacter aquimaris strain D-24",,1548749,"WGS","D-24",,,,,,,,"2016-02-25T00:00:00Z","27334651","PRJNA261777","SAMN03075687","GCA_001573155.1",,"JRWG01000000",,"FACULTY OF BIOSCIENCES AND MEDICAL ENGINEERING, UNIVERSITI TEKNOLOGI MALAYSIA",,"Illumina MiSeq","13.0x","IDBA-UD v. July-2014",,,66,3147268,39.932602,3091,2790,,"seawater","isolated from Desaru seawater, Malaysia on marine agar 2216 (MA; Difco) at 37�C","2013",,"Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,"Vitellibacter sp. D-24 is a heterotrophic Gram-negative marine bacterium. Strain D-24 was isolated from Desaru seawater, Malaysia on marine agar 2216 (MA; Difco) at 37�C. The genome sequence of strain D-24 was sequenced.",,99.5,99.3,,,,"Good","2019-07-19T01:29:28.481Z","2019-07-19T01:29:28.481Z"
"1549648.3","Chryseobacterium echinoideorum strain CC-CZW010",,1549648,"WGS","CC-CZW010",,,,,,,,"2019-07-25T00:00:00Z",,"PRJNA554745","SAMN12282946","GCA_007474535.1",,"VKNW01000000",,"University of Jinan",,"Illumina","230.0x","Velvet v. June-2019",,,31,3818558,34.72392,3627,,,,,"2015",,"China",,,,,,"sea urchin",,,,,,,,,,,,,,,,,,,"Chryseobacterium echinoideorum isolated from sea urchins","sample_type:whole organism",98.4,97.9,,,,"Good","2019-10-01T04:27:57.771Z","2019-10-01T04:27:57.771Z"
"1550906.5","Leeuwenhoekiella polynyae strain LMG 29608",,1550906,"WGS","LMG 29608",,,,,,,,"2019-01-23T00:00:00Z",,"PRJNA477923","SAMN09487584","GCA_004104075.1",,"QOVK01000000",,"Ghent University",,"Illumina HiSeq","100.0x","Shovill v. 0.9.0",,,47,4794008,38.112495,4216,4075,,"seawater",,"Jan-2014",,"Antarctica",,,,,,,,,,,,,,,,,,,,,,,,,"In the study, 4 new strains, comprising a new Leeuwenhoekiella species have been described. Additionally, their genomes were compared with the genomes of other validly described Leeuwenhoekiella species.","sample_type:whole organism",99.3,98.2,,,,"Good","2019-07-19T01:38:16.167Z","2019-07-19T01:38:16.167Z"
"1555194.4","Formosa haliotis strain LMG 28520",,1555194,"Complete","MA1",,,,,,,,"2016-05-24T00:00:00Z",,"PRJDB4855","SAMD00052035","GCF_001685485.1",,"BDEL00000000",,"Graduate School of Bioresources, Mie University",,"PacBio RS2","25x","SMRT Analysis v. 2.3.0",,,1,4305801,34.36,3798,,,"the gut of abalone","isolated from the gut of abalone","2009-07","Japan","Japan:Mie",,,,,"env_biome:marine","Haliotis gigantea",,,,,,,,,"Negative","Bacilli","No",,"Mesophilic","25",,"Facultative","Aquatic",,"Formosa haliotis strain MA1 is an algae degrading bacterium isolated from the gut of abalone. We report the draft genome of a bacterium and pointed out possible important features related to alginate assimilation and evolutionary aspects.",,98.2,96,100,12,,"Good","2016-08-26T21:47:56.976Z","2016-08-26T21:47:56.976Z"
"1563479.3","Flavobacterium sp. TCH3-2",,1563479,"WGS","TCH3-2",,,,,,,,"2019-02-08T00:00:00Z",,"PRJNA264437","SAMN03142400","GCA_004151275.1",,"JUIX01000000",,"Yonsei University",,"Illumina MiSeq","2532.0x","CLC Genomics Workbench v. 5.1",,,53,2874246,34.610085,2791,2777,,"rhizosphere","isolated from tomato rhizosphere","2013","South Korea","South Korea: Busan",,,,,,"Tomato, Solanum lycopersicum",,,,,,,,,,,,,,,,,,,"Flavobacterium sp. TCH3-2 was isolated from tomato rhizosphere. The genome sequence will be used to compare with other flavobacterial genomes.",,98.7,98.4,,,,"Good","2019-07-19T01:47:10.179Z","2019-07-19T01:47:10.179Z"
"1565536.3","Yeosuana sp. JLT21",,1565536,"WGS","JLT21",,,,,,"CGMCC:1.15787",,"2020-03-27T00:00:00Z",,"PRJNA607855","SAMN14149834","GCA_011762485.1",,"JAAKGI010000052,JAAKGI010000053,JAAKGI010000054,JAAKGI010000010,JAAKGI010000011,JAAKGI010000012,JAAKGI010000013",,"Xiamen University",,"Illumina HiSeq","500.0x","SOAPdenovo v. 2.04; Newbler v. 2.8;",,,54,4158166,32.59911,3860,,,"shallow-sea hydrothermal system",,"Apr-2014","Taiwan","Taiwan: Kueishantao Island",,,,,,,,,,,,,,,,,,,,,,,,,"In this study, we proposed that strain JLT21 represents a novel species of the genus Serinicoccus using polyphasic taxonomic approach. Genome data is an important part.","sample_type:cultured microbe;biomaterial_provider:Institute of Marine Microbes and Ecospheres (IME) Xiamen University",97.9,97,,,,"Good","2020-04-12T02:12:59.903Z","2020-04-12T02:12:59.903Z"
"156586.6","Flavobacteria bacterium BBFL7","Flavobacteria bacterium BBFL7",156586,"WGS","BBFL7",,,,,,,,"2006-03-14T00:00:00Z",,"PRJNA13604","SAMN02436116","GCA_000153385.1",,"AAPD00000000","NZ_AAPD00000000","J. Craig Venter Institute","assembly",,,,,,2,3095874,35,2825,2587,,,,,,,,,,,,,,,,,,,,,,,,,,"-",,,"Aquatic",,"Flavobacteria bacterium BBFL7.This strain will be used for comparative genomics. ",,100,99.9,100,,,"Good","2014-12-08T22:11:38.039Z","2015-03-16T03:17:09.594Z"
"1566022.4","Flavobacterium sp. JRM",,1566022,"WGS","JRM",,,,,,,,"2014-12-31T00:00:00Z","-","PRJNA265078","SAMN03145169","GCA_000812985.1",,"JSYO00000000","-","GCAT-SEEK",,"Illumina MiSeq","27.0x","SoftGenetics NextGENe v. 2.3.4.2",,,169,5380719,32.89,4600,4359,,"Freshwater Creek",,"Dec-2013","United States","USA: Montoursville, Pennsylvania",,,,,,,,,,,,,,,,,,,,,,,,,"Flavobacterium sp. JRM genome",,99.3,98.7,100,,,"Good","2015-03-12T13:47:25.504Z","2015-03-16T03:17:09.594Z"
"1566023.4","Flavobacterium sp. KMS",,1566023,"WGS","KMS",,,,,,,,"2014-12-31T00:00:00Z","-","PRJNA265082","SAMN03145368","GCA_000813005.1",,"JSYP00000000","-","GCAT-SEEK",,"Illumina MiSeq","28.0x","SoftGenetics NextGENe v. 2.3.4.2",,,58,5597129,32.46,4803,4503,,"freshwater creek",,"Dec-2013","United States","USA: Montoursville, PA",,,,,,,,,,,,,,,,,,,,,,,,,"Flavobacterium sp. KMS genome",,99.3,98.5,100,,,"Good","2015-03-12T13:47:26.237Z","2015-03-16T03:17:09.594Z"
"1566287.3","Dokdonia sp. Hel1_53",,1566287,"WGS","Hel1_53",,,,,,,,"2019-08-02T00:00:00Z",,"PRJNA265336","SAMN03159389","GCA_007827465.1",,"VISL01000000",,"DOE Joint Genome Institute",,"PacBio","251.4x","HGAP v. 2.2.0.p1",,,1,2932582,35.769264,2673,2591,,,,"not collected",,,,,,,,,,,,,,,,,,,,,,,,,,,"Reference genome from a large-scale integrated project to study bacterial carbon sequestration after phytoplankton blooms and bacterial-mediated carbon turnover between the pelagic and benthic zones of the North Sea (COGITO: Coastal Microbe Genomic &amp; Taxonomic Observatory). Sampling is done at the long-term ecological research site Helgoland, an offshore island in the German Bight of the North Sea.",,99.6,99.3,,,,"Good","2019-10-01T11:31:24.022Z","2019-10-01T11:31:24.022Z"
"1566289.3","Lutibacter sp. Hel_I_33_5",,1566289,"WGS","Hel_I_33_5",,,,,,,,"2019-08-02T00:00:00Z",,"PRJNA265337","SAMN03159350","GCA_007827455.1",,"VISM01000000",,"DOE Joint Genome Institute",,"PacBio","147.3x","HGAP v. 2.2.0.p1",,,1,3101420,30.148867,2692,2651,,,,"not collected",,,,,,,,,,,,,,,,,,,,,,,,,,,"Reference genome from a large-scale integrated project to study bacterial carbon sequestration after phytoplankton blooms and bacterial-mediated carbon turnover between the pelagic and benthic zones of the North Sea (COGITO: Coastal Microbe Genomic &amp; Taxonomic Observatory). Sampling is done at the long-term ecological research site Helgoland, an offshore island in the German Bight of the North Sea.",,99.3,99,,,,"Good","2019-10-01T11:31:21.263Z","2019-10-01T11:31:21.263Z"
"1573582.3","Chryseobacterium sp. c4a",,1573582,"WGS","c4a",,,,,,,,"2020-01-17T00:00:00Z",,"PRJNA599550","SAMN13758153","GCA_009900745.1",,"WXVU01000000",,"National Taiwan University",,"Illumina MiSeq","149.0x","A5-miseq v. Feb-2017",,,56,5409513,35.172974,5037,,,"Feather enriched garden soil",,"2010-12-15","India","India:Pune",,,,,,,,,,,,,,,,,,,,,,,,,"WGS of Chryseobacterium strain c4a is carried out using Miseq NGS technology with an objective to obtain deeper functional insight into this soil bacterium having a very strong metalloprotease activity with diverse applications. The sequencing is performed to elucidate the presence of potential genes with targeted applications in bio-control of natural and industrial recalcitrant chemical substances.","sample_type:pure culture",97,95.6,,,,"Good","2020-02-01T20:34:49.377Z","2020-02-01T20:34:49.377Z"
"1577780.3","Phaeocystidibacter marisrubri strain JCM 30614",,1577780,"WGS","JCM 30614",,,,,,"JCM:30614","Yes","2019-10-09T00:00:00Z",,"PRJNA575102","SAMN12877560","GCA_008933165.1",,"WBVQ01000000",,"University of Tasmania",,"NovaSeq 6000","1235.0x","SPAdes v. 3.11",,,22,3351272,44.738087,3081,2894,,"sediment",,"2012","Eritrea","Eritrea:Red Sea coast",,,,,,,,,,,,,,,,,,,,,,,,,"Phaeocystidibacter marisrubri JCM30614 (type strain) genome sequence","sample_type:cell culture;biomaterial_provider:John Bowman;collected_by:Xiaowei Zheng and colleagues;identified_by:Xiaowei Zheng and colleague",,,,,,"Good","2019-10-27T22:24:35.183Z","2019-10-27T22:24:35.183Z"
"1583100.3","Myroides sp. A21",,1583100,"Complete","A21",,,,,,,,"2014-12-23T00:00:00Z","-","PRJNA270160","SAMN03263610","GCA_000807225.1",,"CP010327.1","NZ_CP010327.1","Norddeutsches Zentrum für Mikrobielle Genomforschung",,"PacBio; Illumina GAIIx","512x","HGAP2 SMRTPortal v. 2.2.0",1,,1,4155464,34.08,3633,3650,,"urinary tract catheter",,"2011-06-15","Germany","Germany:Kassel",,,,,,"Human, Homo sapiens",,,,,,,,,"Negative","Bacilli","Yes","No","Mesophilic","37C","ModerateHalophilic","Facultative","Unknown",,"Urethral isolate Myroides sp. A21 was found on a catheterized patient without symptoms of a urinary tract infection.",,97.8,97.3,100,,,"Good","2015-03-12T13:47:56.476Z","2015-03-16T03:17:09.594Z"
"1585976.5","Bergeyella cardium strain 1",,1585976,"WGS","1",,,,,,,,"2018-10-05T00:00:00Z",,"PRJNA490389","SAMN10035131","GCA_003614945.1",,"QYCZ01000000",,"CZ Biohub, UCSF",,"Illumina NextSeq; Oxford Nanopore MiniION","480.0x","Unicycler v. AUG-2018",,,3,1959232,39.74476,1831,,,"blood",,"18-Jul-2017","United States","USA: San Francisco",,,,,,"Human, Homo sapiens","male","81","Endocarditis",,,"host_description:human;host_disease_outcome:survived",,,,,,,,,,,,,"Bergeyella cardium is a new species in the family Flavobacteriaceae that was recently described in three cases of native valve infective endocarditis. We report the first case of Bergeyella cardium prosthetic valve endocarditis, provide the first draft genome of this species, and review the microbiologic characteristics of this emerging pathogen.","collected_by:UCSF",98.6,98.5,,,,"Good","2018-11-28T20:21:04.607Z","2018-11-28T20:21:04.607Z"
"1585976.7","Bergeyella cardium strain HPQL",,1585976,"Complete","HPQL",,,,,,,,"2020-01-22T00:00:00Z",,"PRJNA449612","SAMN08913567","GCA_009914665.1",,"CP029149",,"Shandong University",,"PacBio","524.0x","HGAP v. 3.0",1,,1,2036890,39.626095,1941,1808,,"blood",,"2016-05-31",,"China",,,,,,"Human, Homo sapiens",,,"Infective Endocarditis",,,,,,,,,,,,,,,,"Bergeyella cardium is an important human pathogen. However, studies regarding the genetic feathers of this species are very rare. Here, we characterized the complete genome sequences of Bergeyella cardium strain QL-PH to further understand the pathogenic mechanism of Bergeyella cardium strains.","collected_by:Qilu Hospital, Shandong University",97.6,97.4,,,,"Good","2020-02-02T03:07:38.182Z","2020-02-02T03:07:38.182Z"
"1586267.5","Apibacter mensalis strain R-53146",,1586267,"WGS","R-53146",,,,,,,"Yes","2015-10-28T00:00:00Z",,"PRJNA292838","SAMN03992719","GCA_001418685.1",,"LIVM01000000",,"Joint Genome Institute",,"Illumina HiSeq 2500-1TB","302.0x","Allpaths/Velvet v. April-2015",,,42,2331098,30.479053,2185,,,,,,,,,,,,,,,,,,,,,,,,,,,"C",,,,,"Genomic Encyclopedia of Type Strains, Phase III the genomes of soil and plant-associated and newly described type strains","sample_type:whole organism",97.5,97.3,,,,"Good","2019-07-19T03:54:25.262Z","2019-07-19T03:54:25.262Z"
"1586267.6","Apibacter mensalis strain R-53146",,1586267,"WGS","R-53146",,,,,,,,"2016-01-30T00:00:00Z",,"PRJEB12549","SAMN03992719","GCA_900018365.1",,"FCOR01000000",,"DOE - Joint Genome Institute",,,,,,,42,2331098,30.479053,2186,2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bacteroidetes sp. R-53146 genome sequencing and assembly","sample_type:whole organism",97.5,97.3,,,,"Good","2019-07-19T03:56:23.383Z","2019-07-19T03:56:23.383Z"
"1587524.6","Flavobacterium sp. MEB061",,1587524,"WGS","MEB061",,,,,,,,"2015-02-09T00:00:00Z","-","PRJNA270642","SAMN03267948","GCA_000834715.1","SRR1736377","JXQR00000000","-","University of Chicago",,"Illumina HiSeq","30.0x","Velvet v. 1.2.10",,,80,5747109,33.59,4921,4642,,"leaf",,"2004-05-04","United States","USA: Michigan State University Extension, Berrien County, Michigan",,,,,,"Thale cress, Arabidopsis thaliana",,,,,,,,,,,,,,,,,,,"Isolated in culture-based survey of leaf endophytes from Arabidopsis thaliana in the Midwestern United States",,99,98.2,100,,,"Good","2015-03-12T13:47:58.754Z","2015-03-16T03:17:09.594Z"
"1603293.4","Flavobacterium sp. 316",,1603293,"WGS","316",,,,,,,,"2015-02-24T00:00:00Z",,"PRJNA272836","SAMN03287308","GCF_000967805.1",,"JYGZ01000000",,"University of Gdansk",,"Illumina HiSeq","306.0x","SOAPdenovo v. MARCH-2014",,,17,3971755,29.05,3694,3359,,"brackish surface water","isolated from the Gulf of Gdansk, a southeastern bay of the Baltic Sea region, are analyzed at the genome, transcriptome and proteome levels","2005-08-01","Poland","Poland: Baltic Sea, Gulf of Gdansk",,,,"surface water","env_biome:Temperate shelf and sea biome ENVO:00000895",,,,,,,,,,,,,,,,,,,,"Baltic Sea constitutes a unique environment of brackish water conditions, with a significant influence of seasonal freshwater deposits and of agricultural and industrial pollution from the surrounding lands. This challenging ecological niche leads to bacterial adaptation to diverse stress conditions. The long-term goal of this project is to identify molecular mechanisms that govern stress responses and fitness advantages of Baltic Sea bacteria in a number of stress conditions previously reported by The Baltic Marine Environment Protection Commission (HELCOM) to affect the Baltic Sea biodiversity. To achieve this goal, bacterial species isolated from the Gulf of Gdansk, a southeastern bay of the Baltic Sea region, are analyzed at the genome, transcriptome and proteome levels.","sample_type:bacterial isolate;biomaterial_provider:J. Karczewska-Golec, M. Kochanowska-Lyzen, P. Olszewski, M. Moskot, M. Balut, A. Piotrowski, P. Golec, A. Szalewska-Palasz, University of Gdansk, Wita Stwosza 59, 80-308 Gdansk, Poland",98.7,98.2,100,,,"Good","2016-01-17T15:52:33.309Z","2016-01-17T15:52:33.309Z"
